key,date,time_rd,lottery,draw,generated_at,best_signal,best_a11,ok_alert,decision,top12,topq,pales,fingerprint,source_rows_hist_used,graded
2026-04-30|La Primera|Quiniela La Primera Noche|2026-04-30 19:00,2026-04-30,2026-04-30 19:00,La Primera,Quiniela La Primera Noche,2026-04-30T18:14:06.517238-04:00,,,False,❌ NO JUGAR,[],[],[],,0,1
2026-04-30|Anguilla|Anguila 9PM|2026-04-30 21:00,2026-04-30,2026-04-30 21:00,Anguilla,Anguila 9PM,2026-04-30T19:17:00.051335-04:00,0.030797474541093738,3,False,❌ NO JUGAR,"[""78"", ""06"", ""00"", ""82"", ""76"", ""87"", ""80"", ""50"", ""73"", ""43"", ""98"", ""34""]","[""78"", ""06"", ""00""]","[""06-78"", ""00-78"", ""78-82""]",8235b36b3e7b1848,2400,1
2026-04-30|La Nacional|Loteria Nacional- Noche|2026-04-30 21:00,2026-04-30,2026-04-30 21:00,La Nacional,Loteria Nacional- Noche,2026-04-30T19:17:00.950512-04:00,0.01561235649620732,4,False,❌ NO JUGAR,"[""21"", ""75"", ""39"", ""72"", ""32"", ""53"", ""27"", ""52"", ""35"", ""61"", ""68"", ""98""]","[""21"", ""75"", ""39""]","[""21-75"", ""21-39"", ""21-72""]",02a3430e7a001fea,2400,1
2026-05-01|La Primera|Quiniela La Primera|2026-05-01 12:00,2026-05-01,2026-05-01 12:00,La Primera,Quiniela La Primera,2026-05-01T10:30:30.889502-04:00,0.01971384230081968,2,False,❌ NO JUGAR,"[""26"", ""24"", ""12"", ""47"", ""58"", ""23"", ""76"", ""92"", ""59"", ""08"", ""64"", ""68""]","[""26"", ""24"", ""12""]","[""24-26"", ""12-26"", ""26-47""]",f75f5393bdbaf0cf,534,1
2026-05-01|La Suerte|Quiniela La Suerte|2026-05-01 12:30,2026-05-01,2026-05-01 12:30,La Suerte,Quiniela La Suerte,2026-05-01T12:18:29.862292-04:00,0.0336743690445867,3,False,❌ NO JUGAR,"[""18"", ""14"", ""03"", ""57"", ""15"", ""29"", ""43"", ""27"", ""89"", ""34"", ""58"", ""08""]","[""18"", ""14"", ""03""]","[""14-18"", ""03-18"", ""18-57""]",d8cc07ff9cf413ab,1074,1
2026-05-01|La Nacional|Loteria Nacional- Gana Más|2026-05-01 14:30,2026-05-01,2026-05-01 14:30,La Nacional,Loteria Nacional- Gana Más,2026-05-01T14:05:52.199317-04:00,0.01873875851487426,3,False,❌ NO JUGAR,"[""33"", ""25"", ""78"", ""91"", ""94"", ""73"", ""13"", ""96"", ""44"", ""20"", ""23"", ""80""]","[""33"", ""25"", ""78""]","[""25-33"", ""33-78"", ""33-91""]",3c456ae5ff03ae2b,2148,1
2026-05-02|La Primera|Quiniela La Primera|2026-05-02 12:00,2026-05-02,2026-05-02 12:00,La Primera,Quiniela La Primera,2026-05-02T12:06:49.599053-04:00,0.019663914657921562,2,False,❌ NO JUGAR,"[""64"", ""68"", ""90"", ""76"", ""26"", ""92"", ""24"", ""59"", ""47"", ""58"", ""08"", ""23""]","[""64"", ""68"", ""90""]","[""64-68"", ""64-90"", ""64-76""]",95f09c88bc9fa974,534,1
2026-05-02|Anguilla|Anguila 1PM|2026-05-02 13:00,2026-05-02,2026-05-02 13:00,Anguilla,Anguila 1PM,2026-05-02T12:58:04.848839-04:00,0.014571854799383593,3,False,❌ NO JUGAR,"[""21"", ""43"", ""16"", ""62"", ""96"", ""11"", ""52"", ""02"", ""60"", ""69"", ""33"", ""89""]","[""21"", ""43"", ""16""]","[""21-43"", ""16-21"", ""21-62""]",fbc81768549c2d71,1614,1
2026-05-02|La Nacional|Loteria Nacional- Gana Más|2026-05-02 14:30,2026-05-02,2026-05-02 14:30,La Nacional,Loteria Nacional- Gana Más,2026-05-02T14:04:33.258684-04:00,0.01873875851487426,3,False,❌ NO JUGAR,"[""65"", ""25"", ""73"", ""90"", ""91"", ""94"", ""44"", ""13"", ""23"", ""20"", ""33"", ""96""]","[""65"", ""25"", ""73""]","[""25-65"", ""65-73"", ""65-90""]",a0199b283873f690,2148,1
2026-05-02|Anguilla|Anguila 6PM|2026-05-02 18:00,2026-05-02,2026-05-02 18:00,Anguilla,Anguila 6PM,2026-05-02T16:58:18.015353-04:00,0.004336050045988415,4,False,❌ NO JUGAR,"[""57"", ""42"", ""48"", ""70"", ""03"", ""46"", ""75"", ""45"", ""66"", ""26"", ""63"", ""59""]","[""57"", ""42"", ""48""]","[""42-57"", ""48-57"", ""57-70""]",7abe14c8c60dba6b,2391,1
2026-05-02|La Suerte|Quiniela La Suerte 6PM|2026-05-02 18:00,2026-05-02,2026-05-02 18:00,La Suerte,Quiniela La Suerte 6PM,2026-05-02T16:58:19.125879-04:00,0.0031581398447066695,8,False,❌ NO JUGAR,"[""21"", ""64"", ""88"", ""30"", ""07"", ""51"", ""02"", ""35"", ""92"", ""53"", ""52"", ""66""]","[""21"", ""64"", ""88""]","[""21-64"", ""21-88"", ""21-30""]",1e1b21ef397007b3,2391,1
2026-05-02|La Primera|Quiniela La Primera Noche|2026-05-02 19:00,2026-05-02,2026-05-02 19:00,La Primera,Quiniela La Primera Noche,2026-05-02T18:24:56.041607-04:00,0.028583285135874912,3,False,❌ NO JUGAR,"[""97"", ""68"", ""63"", ""49"", ""86"", ""55"", ""61"", ""80"", ""46"", ""59"", ""81"", ""34""]","[""97"", ""68"", ""63""]","[""68-97"", ""63-97"", ""49-97""]",7ddde6bd73da765b,2400,1
2026-05-02|Anguilla|Anguila 9PM|2026-05-02 21:00,2026-05-02,2026-05-02 21:00,Anguilla,Anguila 9PM,2026-05-02T20:46:02.080549-04:00,0.03192448353547198,3,False,❌ NO JUGAR,"[""98"", ""76"", ""78"", ""82"", ""06"", ""73"", ""43"", ""11"", ""50"", ""87"", ""80"", ""34""]","[""98"", ""76"", ""78""]","[""76-98"", ""78-98"", ""82-98""]",054a7cf6e0805bc9,2400,1
2026-05-02|La Nacional|Loteria Nacional- Noche|2026-05-02 21:00,2026-05-02,2026-05-02 21:00,La Nacional,Loteria Nacional- Noche,2026-05-02T20:46:02.924627-04:00,0.01561235649620732,4,False,❌ NO JUGAR,"[""21"", ""39"", ""72"", ""68"", ""53"", ""75"", ""32"", ""52"", ""98"", ""35"", ""27"", ""61""]","[""21"", ""39"", ""72""]","[""21-39"", ""21-72"", ""21-68""]",329244a2a2b46b5b,2400,1
2026-05-03|La Primera|Quiniela La Primera|2026-05-03 12:00,2026-05-03,2026-05-03 12:00,La Primera,Quiniela La Primera,2026-05-03T11:18:49.339617-04:00,0.01971384230081968,2,False,❌ NO JUGAR,"[""76"", ""26"", ""24"", ""92"", ""47"", ""58"", ""90"", ""59"", ""08"", ""23"", ""64"", ""68""]","[""76"", ""26"", ""24""]","[""26-76"", ""24-76"", ""76-92""]",3315bb1b67f30219,534,1
2026-05-03|La Suerte|Quiniela La Suerte|2026-05-03 12:30,2026-05-03,2026-05-03 12:30,La Suerte,Quiniela La Suerte,2026-05-03T12:38:04.754055-04:00,0.033579023420843554,3,False,❌ NO JUGAR,"[""18"", ""35"", ""15"", ""29"", ""14"", ""03"", ""43"", ""57"", ""27"", ""34"", ""58"", ""08""]","[""18"", ""35"", ""15""]","[""18-35"", ""15-18"", ""18-29""]",7e6a63772d90c37f,1074,1
2026-05-03|La Nacional|Loteria Nacional- Gana Más|2026-05-03 14:30,2026-05-03,2026-05-03 14:30,La Nacional,Loteria Nacional- Gana Más,2026-05-03T13:14:01.377758-04:00,0.01873875851487426,3,False,❌ NO JUGAR,"[""25"", ""73"", ""44"", ""91"", ""94"", ""33"", ""13"", ""90"", ""96"", ""65"", ""20"", ""23""]","[""25"", ""73"", ""44""]","[""25-73"", ""25-44"", ""25-91""]",e27fb3d05799f030,2148,1
2026-05-04|La Primera|Quiniela La Primera|2026-05-04 12:00,2026-05-04,2026-05-04 12:00,La Primera,Quiniela La Primera,2026-05-04T11:19:38.306113-04:00,0.01971384230081968,2,False,❌ NO JUGAR,"[""76"", ""26"", ""92"", ""24"", ""47"", ""58"", ""59"", ""64"", ""08"", ""68"", ""90"", ""23""]","[""76"", ""26"", ""92""]","[""26-76"", ""76-92"", ""24-76""]",7b0957a45e273a47,534,1
2026-05-04|Anguilla|Anguila 1PM|2026-05-04 13:00,2026-05-04,2026-05-04 13:00,Anguilla,Anguila 1PM,2026-05-04T12:51:01.863405-04:00,0.014294195012651419,3,False,❌ NO JUGAR,"[""96"", ""62"", ""43"", ""11"", ""52"", ""46"", ""21"", ""69"", ""16"", ""87"", ""02"", ""60""]","[""96"", ""62"", ""43""]","[""62-96"", ""43-96"", ""11-96""]",a51826b192d694d2,1614,1
2026-05-04|La Nacional|Loteria Nacional- Gana Más|2026-05-04 14:30,2026-05-04,2026-05-04 14:30,La Nacional,Loteria Nacional- Gana Más,2026-05-04T13:49:39.215575-04:00,0.002581741599776039,7,False,❌ NO JUGAR,"[""22"", ""48"", ""41"", ""94"", ""95"", ""30"", ""60"", ""40"", ""20"", ""89"", ""64"", ""62""]","[""22"", ""48"", ""41""]","[""22-48"", ""22-41"", ""22-94""]",ea7002caa1cb108d,1505,1
2026-05-04|Anguilla|Anguila 6PM|2026-05-04 18:00,2026-05-04,2026-05-04 18:00,Anguilla,Anguila 6PM,2026-05-04T16:39:45.225087-04:00,0.009274589630102702,3,False,❌ NO JUGAR,"[""22"", ""65"", ""93"", ""31"", ""28"", ""46"", ""86"", ""13"", ""20"", ""23"", ""91"", ""59""]","[""22"", ""65"", ""93""]","[""22-65"", ""22-93"", ""22-31""]",77914360bfc00b78,2400,1
2026-05-04|La Suerte|Quiniela La Suerte 6PM|2026-05-04 18:00,2026-05-04,2026-05-04 18:00,La Suerte,Quiniela La Suerte 6PM,2026-05-04T16:39:46.748833-04:00,0.01639976429901607,3,False,❌ NO JUGAR,"[""67"", ""14"", ""39"", ""84"", ""36"", ""73"", ""88"", ""07"", ""92"", ""23"", ""59"", ""91""]","[""67"", ""14"", ""39""]","[""14-67"", ""39-67"", ""67-84""]",fc5edb460518bba7,2400,1
2026-05-04|La Primera|Quiniela La Primera Noche|2026-05-04 19:00,2026-05-04,2026-05-04 19:00,La Primera,Quiniela La Primera Noche,2026-05-04T18:26:51.633420-04:00,0.028583285135874912,2,False,❌ NO JUGAR,"[""48"", ""41"", ""54"", ""79"", ""18"", ""61"", ""90"", ""97"", ""06"", ""09"", ""72"", ""34""]","[""48"", ""41"", ""54""]","[""41-48"", ""48-54"", ""48-79""]",0f71277fa374a2f1,2400,1
2026-05-04|Anguilla|Anguila 9PM|2026-05-04 21:00,2026-05-04,2026-05-04 21:00,Anguilla,Anguila 9PM,2026-05-04T19:33:49.773580-04:00,0.03275645558305953,3,False,❌ NO JUGAR,"[""70"", ""87"", ""63"", ""67"", ""45"", ""64"", ""11"", ""73"", ""80"", ""82"", ""06"", ""34""]","[""70"", ""87"", ""63""]","[""70-87"", ""63-70"", ""67-70""]",429bbd0059413f22,2400,1
2026-05-04|La Nacional|Loteria Nacional- Noche|2026-05-04 21:00,2026-05-04,2026-05-04 21:00,La Nacional,Loteria Nacional- Noche,2026-05-04T19:33:51.664868-04:00,0.018939671345848747,4,False,❌ NO JUGAR,"[""19"", ""40"", ""22"", ""60"", ""21"", ""31"", ""53"", ""00"", ""97"", ""72"", ""52"", ""67""]","[""19"", ""40"", ""22""]","[""19-40"", ""19-22"", ""19-60""]",aa5161f12e2d0764,2400,1
2026-05-05|Anguilla|Anguila 1PM|2026-05-05 13:00,2026-05-05,2026-05-05 13:00,Anguilla,Anguila 1PM,2026-05-05T12:50:39.733203-04:00,0.013302490913821697,3,False,⚠️ JUGAR,"[""84"", ""96"", ""04"", ""43"", ""77"", ""11"", ""46"", ""64"", ""44"", ""94"", ""35"", ""60""]","[""84"", ""96"", ""04""]","[""84-96"", ""04-84"", ""43-84""]",031c9c942067a0a5,1614,1
2026-05-05|La Nacional|Loteria Nacional- Gana Más|2026-05-05 14:30,2026-05-05,2026-05-05 14:30,La Nacional,Loteria Nacional- Gana Más,2026-05-05T13:21:24.950120-04:00,0.01873875851487426,3,False,⚠️ JUGAR,"[""73"", ""37"", ""98"", ""13"", ""16"", ""02"", ""40"", ""62"", ""92"", ""34"", ""96"", ""20""]","[""73"", ""37"", ""98""]","[""37-73"", ""73-98"", ""13-73""]",3ae7c0b1487452e2,2148,1
2026-05-05|Anguilla|Anguila 6PM|2026-05-05 18:00,2026-05-05,2026-05-05 18:00,Anguilla,Anguila 6PM,2026-05-05T15:12:18.642254-04:00,0.007809793407230459,2,False,❌ NO JUGAR,"[""93"", ""76"", ""77"", ""28"", ""46"", ""31"", ""86"", ""54"", ""66"", ""91"", ""59"", ""20""]","[""93"", ""76"", ""77""]","[""76-93"", ""77-93"", ""28-93""]",47035a182ac0bd2a,2400,1
2026-05-05|La Suerte|Quiniela La Suerte 6PM|2026-05-05 18:00,2026-05-05,2026-05-05 18:00,La Suerte,Quiniela La Suerte 6PM,2026-05-05T15:12:20.031412-04:00,0.0129918281905311,2,False,❌ NO JUGAR,"[""45"", ""23"", ""88"", ""12"", ""06"", ""61"", ""52"", ""21"", ""87"", ""59"", ""91"", ""66""]","[""45"", ""23"", ""88""]","[""23-45"", ""45-88"", ""12-45""]",15e38c0654c77cd8,2400,1
2026-05-05|La Primera|Quiniela La Primera Noche|2026-05-05 19:00,2026-05-05,2026-05-05 19:00,La Primera,Quiniela La Primera Noche,2026-05-05T18:42:06.526615-04:00,,,False,❌ NO JUGAR,[],[],[],,0,1
2026-05-06|La Primera|Quiniela La Primera|2026-05-06 12:00,2026-05-06,2026-05-06 12:00,La Primera,Quiniela La Primera,2026-05-06T11:42:17.802558-04:00,0.01971384230081968,2,False,⚠️ JUGAR,"[""10"", ""76"", ""71"", ""26"", ""90"", ""64"", ""23"", ""51"", ""97"", ""72"", ""96"", ""59""]","[""10"", ""76"", ""71""]","[""10-76"", ""10-71"", ""10-26""]",eb39b4a1c08969d7,534,1
2026-05-06|La Suerte|Quiniela La Suerte|2026-05-06 12:30,2026-05-06,2026-05-06 12:30,La Suerte,Quiniela La Suerte,2026-05-06T12:26:06.138805-04:00,0.0336743690445867,3,False,🔥 JUGAR AGRESIVO,"[""18"", ""55"", ""03"", ""29"", ""27"", ""65"", ""07"", ""75"", ""60"", ""08"", ""90"", ""71""]","[""18"", ""55"", ""03""]","[""18-55"", ""03-18"", ""18-29""]",e810c02d889bf998,1074,1
2026-05-06|Anguilla|Anguila 1PM|2026-05-06 13:00,2026-05-06,2026-05-06 13:00,Anguilla,Anguila 1PM,2026-05-06T12:44:10.515118-04:00,0.012773586558835662,3,False,⚠️ JUGAR,"[""43"", ""84"", ""96"", ""21"", ""64"", ""14"", ""44"", ""89"", ""94"", ""57"", ""55"", ""29""]","[""43"", ""84"", ""96""]","[""43-84"", ""43-96"", ""21-43""]",f5cadda3da943e2f,1614,1
2026-05-06|La Nacional|Loteria Nacional- Gana Más|2026-05-06 14:30,2026-05-06,2026-05-06 14:30,La Nacional,Loteria Nacional- Gana Más,2026-05-06T13:15:11.530911-04:00,0.013859691593483442,2,False,❌ NO JUGAR,"[""72"", ""13"", ""37"", ""16"", ""02"", ""40"", ""62"", ""61"", ""94"", ""29"", ""96"", ""64""]","[""72"", ""13"", ""37""]","[""13-72"", ""37-72"", ""16-72""]",c3860a30658fc49f,2148,1
2026-05-06|Anguilla|Anguila 6PM|2026-05-06 18:00,2026-05-06,2026-05-06 18:00,Anguilla,Anguila 6PM,2026-05-06T15:55:52.069296-04:00,0.007809793407230459,2,False,❌ NO JUGAR,"[""65"", ""46"", ""00"", ""31"", ""86"", ""54"", ""52"", ""66"", ""20"", ""43"", ""59"", ""11""]","[""65"", ""46"", ""00""]","[""46-65"", ""00-65"", ""31-65""]",f4b62d8b9867d40e,2400,1
2026-05-06|La Suerte|Quiniela La Suerte 6PM|2026-05-06 18:00,2026-05-06,2026-05-06 18:00,La Suerte,Quiniela La Suerte 6PM,2026-05-06T15:55:53.839450-04:00,0.0129918281905311,2,False,❌ NO JUGAR,"[""72"", ""23"", ""91"", ""33"", ""45"", ""51"", ""69"", ""88"", ""07"", ""35"", ""76"", ""30""]","[""72"", ""23"", ""91""]","[""23-72"", ""72-91"", ""33-72""]",6e8bec58565c167c,2400,1
2026-05-06|La Primera|Quiniela La Primera Noche|2026-05-06 19:00,2026-05-06,2026-05-06 19:00,La Primera,Quiniela La Primera Noche,2026-05-06T18:36:56.752791-04:00,0.02942622972175507,3,False,❌ NO JUGAR,"[""99"", ""61"", ""90"", ""97"", ""06"", ""91"", ""72"", ""55"", ""81"", ""34"", ""51"", ""76""]","[""99"", ""61"", ""90""]","[""61-99"", ""90-99"", ""97-99""]",8ea09c32f27f76ec,2400,0
